NR_ZONA;NR_SECAO;DS_GENERO;DS_FAIXA_ETARIA;DS_GRAU_ESCOLARIDADE;DS_TIPO_DEFICIENCIA;;;;;;
127;534;MASCULINO;55 a 59 anos                  ;SUPERIOR INCOMPLETO;DIFICULDADE PARA O EXERCICIO DO VOTO;;;;;;
282;41;MASCULINO;21 a 24 anos                  ;ANALFABETO;OUTROS;;;;;;
411;369;MASCULINO;50 a 54 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA VISUAL;;;;;;
411;301;MASCULINO;45 a 49 anos                  ;ANALFABETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;184;FEMININO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;564;FEMININO;30 a 34 anos                  ;ANALFABETO;OUTROS;;;;;;
412;127;MASCULINO;50 a 54 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICENCIA AUDITIVA;;;;;;
127;281;FEMININO;60 a 64 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
411;42;FEMININO;60 a 64 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;2;FEMININO;70 a 74 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
412;39;MASCULINO;60 a 64 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;195;FEMININO;50 a 54 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA VISUAL;;;;;;
412;437;FEMININO;45 a 49 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
127;370;FEMININO;55 a 59 anos                  ;LE E ESCREVE;DIFICULDADE PARA O EXERCICIO DO VOTO;;;;;;
127;674;FEMININO;75 a 79 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
127;621;FEMININO;20 anos                       ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
411;36;MASCULINO;50 a 54 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA VISUAL;;;;;;
282;154;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;210;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;49;MASCULINO;70 a 74 anos                  ;ANALFABETO;DEFICIENCIA VISUAL;;;;;;
412;189;MASCULINO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
411;195;MASCULINO;40 a 44 anos                  ;ANALFABETO;OUTROS;;;;;;
412;321;MASCULINO;55 a 59 anos                  ;ANALFABETO;DEFICIENCIA VISUAL;;;;;;
411;1;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;112;FEMININO;65 a 69 anos                  ;ENSINO MEDIO INCOMPLETO;OUTROS;;;;;;
411;255;FEMININO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
412;81;MASCULINO;60 a 64 anos                  ;ANALFABETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;44;FEMININO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
282;175;FEMININO;45 a 49 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;281;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DIFICULDADE PARA O EXERCICIO DO VOTO;;;;;;
411;59;MASCULINO;60 a 64 anos                  ;ENSINO FUNDAMENTAL COMPLETO;OUTROS;;;;;;
411;174;MASCULINO;60 a 64 anos                  ;ENSINO MEDIO INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;220;MASCULINO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
127;527;FEMININO;40 a 44 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
411;195;FEMININO;80 a 84 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;321;MASCULINO;55 a 59 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;242;MASCULINO;65 a 69 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;14;MASCULINO;45 a 49 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICENCIA AUDITIVA;;;;;;
411;174;MASCULINO;30 a 34 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
127;542;MASCULINO;75 a 79 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
411;168;MASCULINO;25 a 29 anos                  ;SUPERIOR INCOMPLETO;OUTROS;;;;;;
411;115;MASCULINO;40 a 44 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
127;540;FEMININO;55 a 59 anos                  ;SUPERIOR INCOMPLETO;OUTROS;;;;;;
127;652;MASCULINO;30 a 34 anos                  ;ANALFABETO;OUTROS;;;;;;
282;49;FEMININO;70 a 74 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
127;622;FEMININO;65 a 69 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;319;MASCULINO;25 a 29 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
127;622;FEMININO;45 a 49 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DIFICULDADE PARA O EXERCICIO DO VOTO;;;;;;
411;200;FEMININO;55 a 59 anos                  ;ENSINO MEDIO COMPLETO;DEFICENCIA AUDITIVA;;;;;;
127;533;FEMININO;21 a 24 anos                  ;SUPERIOR INCOMPLETO;OUTROS;;;;;;
282;15;FEMININO;70 a 74 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
127;542;FEMININO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
127;274;MASCULINO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
282;179;MASCULINO;40 a 44 anos                  ;ANALFABETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;395;FEMININO;65 a 69 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;220;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;203;FEMININO;25 a 29 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
411;375;MASCULINO;65 a 69 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;104;FEMININO;65 a 69 anos                  ;ANALFABETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;133;FEMININO;25 a 29 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;433;MASCULINO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;170;FEMININO;45 a 49 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;196;FEMININO;21 a 24 anos                  ;ANALFABETO;OUTROS;;;;;;
282;50;MASCULINO;65 a 69 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;500;MASCULINO;25 a 29 anos                  ;ENSINO FUNDAMENTAL COMPLETO;OUTROS;;;;;;
412;3;MASCULINO;19 anos                       ;ENSINO MEDIO INCOMPLETO;OUTROS;;;;;;
127;542;FEMININO;70 a 74 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;174;FEMININO;80 a 84 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;184;MASCULINO;75 a 79 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;534;FEMININO;75 a 79 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
412;210;FEMININO;21 a 24 anos                  ;ENSINO MEDIO INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;111;FEMININO;85 a 89 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;341;MASCULINO;21 a 24 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;170;FEMININO;70 a 74 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;154;FEMININO;50 a 54 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;245;FEMININO;75 a 79 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA VISUAL;;;;;;
411;321;FEMININO;45 a 49 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
411;235;FEMININO;65 a 69 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;493;FEMININO;60 a 64 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
412;326;MASCULINO;50 a 54 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
411;318;FEMININO;70 a 74 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;73;FEMININO;70 a 74 anos                  ;ENSINO MEDIO INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;132;FEMININO;60 a 64 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;252;FEMININO;70 a 74 anos                  ;ENSINO MEDIO INCOMPLETO;DEFICIENCIA VISUAL;;;;;;
411;130;FEMININO;25 a 29 anos                  ;SUPERIOR INCOMPLETO;OUTROS;;;;;;
127;8;MASCULINO;50 a 54 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
282;171;MASCULINO;30 a 34 anos                  ;ANALFABETO;DEFICENCIA AUDITIVA;;;;;;
411;36;MASCULINO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA VISUAL;;;;;;
412;9;MASCULINO;70 a 74 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;375;MASCULINO;21 a 24 anos                  ;SUPERIOR INCOMPLETO;OUTROS;;;;;;
412;166;FEMININO;55 a 59 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICENCIA AUDITIVA;;;;;;
411;92;MASCULINO;70 a 74 anos                  ;LE E ESCREVE;OUTROS;;;;;;
411;190;FEMININO;70 a 74 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;169;FEMININO;70 a 74 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
411;170;MASCULINO;60 a 64 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA VISUAL;;;;;;
282;122;MASCULINO;25 a 29 anos                  ;ANALFABETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;177;FEMININO;30 a 34 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
411;1;MASCULINO;85 a 89 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
411;318;MASCULINO;21 a 24 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
411;200;MASCULINO;40 a 44 anos                  ;ENSINO MEDIO INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;5;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;119;MASCULINO;70 a 74 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA VISUAL;;;;;;
412;21;MASCULINO;70 a 74 anos                  ;ANALFABETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;240;FEMININO;70 a 74 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
411;174;MASCULINO;60 a 64 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;194;FEMININO;70 a 74 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
127;281;FEMININO;25 a 29 anos                  ;ANALFABETO;DEFICIENCIA VISUAL;;;;;;
411;283;MASCULINO;65 a 69 anos                  ;ENSINO MEDIO INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;195;FEMININO;55 a 59 anos                  ;LE E ESCREVE;DEFICIENCIA VISUAL;;;;;;
411;123;MASCULINO;65 a 69 anos                  ;ENSINO MEDIO INCOMPLETO;OUTROS;;;;;;
412;194;FEMININO;60 a 64 anos                  ;ENSINO MEDIO INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;36;MASCULINO;30 a 34 anos                  ;LE E ESCREVE;OUTROS;;;;;;
127;341;MASCULINO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;174;FEMININO;70 a 74 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;26;MASCULINO;65 a 69 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;171;MASCULINO;85 a 89 anos                  ;ENSINO MEDIO INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;341;FEMININO;70 a 74 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;35;MASCULINO;80 a 84 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;220;FEMININO;30 a 34 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
411;35;FEMININO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;202;FEMININO;55 a 59 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;166;MASCULINO;70 a 74 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
412;164;FEMININO;65 a 69 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
282;253;FEMININO;85 a 89 anos                  ;ANALFABETO;OUTROS;;;;;;
411;202;MASCULINO;60 a 64 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA VISUAL;;;;;;
411;363;MASCULINO;55 a 59 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
412;325;MASCULINO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
411;170;MASCULINO;60 a 64 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;209;FEMININO;65 a 69 anos                  ;ENSINO FUNDAMENTAL COMPLETO;OUTROS;;;;;;
412;221;FEMININO;50 a 54 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;203;MASCULINO;35 a 39 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;132;FEMININO;70 a 74 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;167;MASCULINO;21 a 24 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;225;MASCULINO;60 a 64 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA VISUAL;;;;;;
282;15;MASCULINO;75 a 79 anos                  ;LE E ESCREVE;DEFICIENCIA VISUAL;;;;;;
411;141;FEMININO;50 a 54 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DIFICULDADE PARA O EXERCICIO DO VOTO;;;;;;
411;319;MASCULINO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;6;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
412;401;MASCULINO;60 a 64 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;152;MASCULINO;30 a 34 anos                  ;ENSINO MEDIO COMPLETO;DEFICENCIA AUDITIVA;;;;;;
411;111;MASCULINO;30 a 34 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
127;164;FEMININO;75 a 79 anos                  ;SUPERIOR INCOMPLETO;OUTROS;;;;;;
412;321;FEMININO;35 a 39 anos                  ;ANALFABETO;DEFICENCIA AUDITIVA;;;;;;
127;534;FEMININO;90 a 94 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;36;MASCULINO;60 a 64 anos                  ;ANALFABETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;154;FEMININO;65 a 69 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;3;MASCULINO;50 a 54 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DIFICULDADE PARA O EXERCICIO DO VOTO;;;;;;
412;166;MASCULINO;55 a 59 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;244;FEMININO;60 a 64 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;229;MASCULINO;50 a 54 anos                  ;ANALFABETO;DEFICENCIA AUDITIVA;;;;;;
127;281;FEMININO;60 a 64 anos                  ;LE E ESCREVE;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;186;MASCULINO;75 a 79 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;225;MASCULINO;65 a 69 anos                  ;ANALFABETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;203;FEMININO;40 a 44 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICENCIA AUDITIVA;;;;;;
412;431;FEMININO;45 a 49 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
412;264;FEMININO;70 a 74 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;116;FEMININO;80 a 84 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
412;264;MASCULINO;60 a 64 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
282;154;FEMININO;35 a 39 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA VISUAL;;;;;;
411;334;MASCULINO;30 a 34 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;234;FEMININO;60 a 64 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;302;MASCULINO;25 a 29 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;319;FEMININO;45 a 49 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;486;FEMININO;35 a 39 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
282;156;FEMININO;65 a 69 anos                  ;ANALFABETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;507;FEMININO;45 a 49 anos                  ;LE E ESCREVE;DIFICULDADE PARA O EXERCICIO DO VOTO;;;;;;
412;353;FEMININO;60 a 64 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;342;FEMININO;60 a 64 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
127;563;MASCULINO;30 a 34 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA VISUAL;;;;;;
412;28;MASCULINO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;215;MASCULINO;30 a 34 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
412;3;MASCULINO;75 a 79 anos                  ;ENSINO MEDIO INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;6;FEMININO;50 a 54 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;OUTROS;;;;;;
411;200;MASCULINO;21 a 24 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA VISUAL;;;;;;
412;154;FEMININO;60 a 64 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
127;1;FEMININO;65 a 69 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;541;FEMININO;30 a 34 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
282;148;FEMININO;80 a 84 anos                  ;ANALFABETO;DIFICULDADE PARA O EXERCICIO DO VOTO;;;;;;
411;169;MASCULINO;35 a 39 anos                  ;ENSINO MEDIO COMPLETO;DEFICENCIA AUDITIVA;;;;;;
411;235;MASCULINO;45 a 49 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;48;FEMININO;35 a 39 anos                  ;ENSINO MEDIO COMPLETO;DEFICENCIA AUDITIVA;;;;;;
412;321;FEMININO;25 a 29 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;398;FEMININO;50 a 54 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA VISUAL;;;;;;
412;210;FEMININO;70 a 74 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;166;MASCULINO;70 a 74 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;354;MASCULINO;70 a 74 anos                  ;ENSINO FUNDAMENTAL COMPLETO;OUTROS;;;;;;
412;26;MASCULINO;45 a 49 anos                  ;ENSINO MEDIO COMPLETO;DIFICULDADE PARA O EXERCICIO DO VOTO;;;;;;
282;41;FEMININO;60 a 64 anos                  ;ANALFABETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;435;FEMININO;21 a 24 anos                  ;ENSINO FUNDAMENTAL COMPLETO;OUTROS;;;;;;
127;610;MASCULINO;25 a 29 anos                  ;ANALFABETO;OUTROS;;;;;;
282;104;MASCULINO;65 a 69 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA VISUAL;;;;;;
127;524;MASCULINO;65 a 69 anos                  ;SUPERIOR INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;353;MASCULINO;50 a 54 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;176;FEMININO;55 a 59 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
412;284;FEMININO;40 a 44 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
127;7;MASCULINO;60 a 64 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;102;FEMININO;85 a 89 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;35;FEMININO;65 a 69 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;313;FEMININO;25 a 29 anos                  ;SUPERIOR INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;15;MASCULINO;75 a 79 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA VISUAL;;;;;;
282;75;MASCULINO;70 a 74 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;203;MASCULINO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;2;FEMININO;40 a 44 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;254;MASCULINO;55 a 59 anos                  ;ENSINO MEDIO INCOMPLETO;OUTROS;;;;;;
411;42;FEMININO;65 a 69 anos                  ;ENSINO MEDIO COMPLETO;OUTROS;;;;;;
412;313;MASCULINO;50 a 54 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA VISUAL;;;;;;
412;277;FEMININO;80 a 84 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;369;MASCULINO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;34;MASCULINO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;132;MASCULINO;65 a 69 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;321;MASCULINO;45 a 49 anos                  ;ANALFABETO;DEFICIENCIA VISUAL;;;;;;
412;469;MASCULINO;25 a 29 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
127;165;FEMININO;65 a 69 anos                  ;ENSINO MEDIO INCOMPLETO;OUTROS;;;;;;
412;240;MASCULINO;60 a 64 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA VISUAL;;;;;;
411;1;FEMININO;50 a 54 anos                  ;ENSINO MEDIO COMPLETO;DEFICENCIA AUDITIVA;;;;;;
127;478;FEMININO;55 a 59 anos                  ;ANALFABETO;OUTROS;;;;;;
127;607;FEMININO;45 a 49 anos                  ;ANALFABETO;OUTROS;;;;;;
411;333;FEMININO;75 a 79 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
412;436;FEMININO;70 a 74 anos                  ;SUPERIOR INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
127;533;FEMININO;70 a 74 anos                  ;SUPERIOR COMPLETO;OUTROS;;;;;;
411;209;FEMININO;45 a 49 anos                  ;ENSINO FUNDAMENTAL COMPLETO;OUTROS;;;;;;
412;196;FEMININO;25 a 29 anos                  ;ENSINO MEDIO COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;128;MASCULINO;60 a 64 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
282;239;MASCULINO;45 a 49 anos                  ;ENSINO FUNDAMENTAL INCOMPLETO;DIFICULDADE PARA O EXERCICIO DO VOTO;;;;;;
127;589;MASCULINO;55 a 59 anos                  ;SUPERIOR COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
412;197;FEMININO;75 a 79 anos                  ;ENSINO FUNDAMENTAL COMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
411;338;MASCULINO;19 anos                       ;ENSINO MEDIO INCOMPLETO;DEFICIENCIA DE LOCOMOCAO;;;;;;
